Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Korea, Rep.",KOR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.239,1.172,1.052,0.977,0.918,0.837,0.808,0.778,0.721,..
"Korea, Rep.",KOR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,4104100000,12104300000,17912900000,12182600000,9634300000,8764900000,22060400000,25044700000,19042300000,15225800000
"Korea, Rep.",KOR,Forest area (sq. km),AG.LND.FRST.K2,63370,63250,63170,63070,62970,62870,62770,62670,62570,..
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1466038936206.43,1499679823909.61,1623074183501.9,1725373496825.43,1651422932447.77,1644312831906.17,1818432106880.04,1673916511799.71,1712792854202.37,..
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.80910326824133,2.94688171508626,3.15963574012777,2.90740377377135,2.24397786011012,-0.709415359397681,4.30473481906969,2.61267219187226,1.35673324311098,..
"Korea, Rep.",KOR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,28720,29330,30290,32740,33830,33040,35180,36160,35490,..
"Korea, Rep.",KOR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,38030,39720,41120,43220,44240,45540,48960,51980,53180,..
"Korea, Rep.",KOR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1465140433530.29,1502019360877,1555716400575.95,1688927029003.05,1750991514984.69,1712697394005.83,1821292793344.68,1868326792926.96,1835475723745.7,..
"Korea, Rep.",KOR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1939898096852.87,2034377961086.03,2112226195329.95,2229385035793.88,2290263550424.36,2360460945631.06,2534876140736.86,2686145554031.18,2749898262194.6,..
"Korea, Rep.",KOR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,29.5292808218765,30.1426786021619,32.2880634736146,31.487184177201,31.4949336660816,31.8845852650415,32.3271937750171,33.1813562926262,32.129273979048,..
"Korea, Rep.",KOR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,31.2119270912605,30.5250266717443,32.546316460744,36.3912233579129,32.4050621736765,35.6022265413283,36.014503674486,36.118278931217,29.9769295422504,..
"Korea, Rep.",KOR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,98,97,98,98,98,98,97,97,97
"Korea, Rep.",KOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,36.142932861381,33.4711585544775,36.1867108656532,37.2755746703469,36.4812778978581,32.6744545418102,38.3222274220465,48.2646450676456,43.9440093217037,..
"Korea, Rep.",KOR,Income share held by lowest 20%,SI.DST.FRST.20,..,6.7,6.7,7.1,7.4,7.6,7.5,..,..,..
"Korea, Rep.",KOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.1499356702728,34.2977996755017,34.766308535902,34.0458023068892,32.6791489168007,32.5381602000323,32.4320155023667,31.7263012565745,31.5941649740866,..
"Korea, Rep.",KOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.18559596664953,1.98603850545349,2.22278138152841,0.482948983102617,-0.839325308149668,1.56374685675343,2.76293194144772,1.27552257409207,2.06407396162432,..
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.0243902439024,82.2756097560976,82.6268292682927,82.6268292682927,83.2268292682927,83.4268292682927,83.5268292682927,82.6804878048781,83.4292682926829,..
"Korea, Rep.",KOR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,65.7046669232779,60.1207661545723,64.8258724521057,66.0762439029949,63.3136417967885,59.6073314628205,69.2625803974044,84.5296040767716,74.4280312048395,..
"Korea, Rep.",KOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.49498136452362,2.45957788108271,2.42148900075187,2.49684357635785,2.6712992167308,2.80332162242558,2.79747341419581,2.76950794900429,2.81204562667304,..
"Korea, Rep.",KOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,115.595,119.49,123.642,128.495,133.08,135.973,140.516,148.684,162.114,..
"Korea, Rep.",KOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.5,3.4,3.3,3.2,3.1,3,2.9,2.8,2.8,..
"Korea, Rep.",KOR,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100,101,100.6,95.4,91.5,94.9,92.3,85.5,85.4,..
"Korea, Rep.",KOR,Net migration,SM.POP.NETM,276427,91568,104029,118220,128622,112631,-16778,87800,87800,75963
"Korea, Rep.",KOR,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6463900000,6523600000,6526400000,7125100000,7166100000,7434800000,7742300000,7814500000,7035000000,7449400000
"Korea, Rep.",KOR,Population density (people per sq. km of land area),EN.POP.DNST,523.525547744882,525.370072521002,526.734806686494,528.969011484824,530.377274590164,531.109006147541,530.425604508197,529.43205942623,529.842407786885,..
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,0.527288497407793,0.396851823381145,0.280968018301691,0.433519027613049,0.347874968577526,0.137869266247028,-0.128757315474928,-0.187486566698935,0.077477253324535,0.0743178674548815
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,51014947,51217803,51361911,51585058,51764822,51836239,51769539,51672569,51712619,51751065
"Korea, Rep.",KOR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,0.2,0.2,0.2,0.2,0,0.2,..,..,..
"Korea, Rep.",KOR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,0.9,..,..,0.4,..,..,..,..
"Korea, Rep.",KOR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,100.521743774414,103.802207946777,97.8568572998047,96.7625503540039,99.9055786132812,101.201568603516,98.4509506225586,96.0156021118164,98.2711029052734,..
"Korea, Rep.",KOR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,24.8139902551051,25.7571874228072,26.1846800505088,27.4489232783243,27.8801616271049,27.90250204791,29.9337668091094,32.0041644408096,29.4603899687342,..
"Korea, Rep.",KOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,100.062088012695,99.7160110473633,98.6247100830078,98.6656723022461,99.6388168334961,99.217903137207,98.6079330444336,99.0050201416016,100.301467895508,..
"Korea, Rep.",KOR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.995540022850037,0.99481999874115,0.995310008525848,0.995530009269714,0.9964200258255,0.9964200258255,..,..,..,..
"Korea, Rep.",KOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,98.5931930541992,98.7179565429688,99.105583190918,99.3186569213867,98.3813018798828,97.0888214111328,98.0692291259766,97.8181304931641,96.2983932495117,..
"Korea, Rep.",KOR,Surface area (sq. km),AG.SRF.TOTL.K2,100295,100339,100360,100380,100400,100410,100430,100440,100450,..
"Korea, Rep.",KOR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.1581443398916,13.981952981677,14.4938185341627,15.5363837327673,15.1995665314457,14.8612576736336,16.7347339402527,18.4445796703636,15.7242791307935,..
"Korea, Rep.",KOR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2.6,3.9,3.9,4,5.5,5.8,5.9,5.9,5.9,5.8
"Korea, Rep.",KOR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Urban population growth (annual %),SP.URB.GROW,0.437904532582115,0.30861280632646,0.208604619717282,0.37951853428273,0.312269897922803,0.118218402592122,-0.128759359504165,-0.171518358139427,0.113085223805968,0.125866108163057
Mexico,MEX,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,69.335,66.136,64.486,63.447,63.359,62.577,62.033,61.111,60.099,..
Mexico,MEX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.08518634351385,3.2462890783797,3.29751178019006,3.29695945196469,3.3150244028436,3.71114888101566,3.78266528650454,3.8993145717896,3.83818324107697,3.76596725084516
Mexico,MEX,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,20.9437652811736,21.1679706601467,21.4767726161369,21.721271393643,21.8462102689487,21.8943765281174,21.9911980440098,21.9569682151589,..,..
Mexico,MEX,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,97.7,98,96.6,..,..,..,..,..,..,..
Mexico,MEX,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,66.90078956,..,..,73.10006,..,..,..,..,71.8482508570646,..
Mexico,MEX,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,50.6861176302505,53.0504914826419,53.3342277001531,52.9432450540973,56.7237027966163,61.6028018649335,60.515943045036,58.8503197460432,58.6215908684324,63.1331657241959
Mexico,MEX,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2225.42222000793,2292.03193018292,2269.10754182229,2499.62048573796,2392.19041418722,2354.26835282225,2294.2518523653,2371.96646124361,2608.52187955737,..
Mexico,MEX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1539.13826670827,1525.3837445098,1478.43896510686,1493.47882156246,1469.65350320528,1366.42722558757,1417.70559078908,1525.73516114419,1559.78994657193,..
Mexico,MEX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,34.1627726855471,36.8156772514808,37.5140886198874,39.043930445163,38.5296507920009,39.2353720871536,40.5691931994994,42.9460448302063,36.1666703433344,36.7857440701926
Mexico,MEX,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,538015200055.6,544792453300,578638429804.9,602000702060.1,617449991504.4,616686384395,601474054897.8,585464239733.2,595917670218,..
Mexico,MEX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.137,2.086,2.041,2.03,2.02,1.99,1.97,1.94,1.91,..
Mexico,MEX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,36251149438,38899523620,33132345030,37859235431,29947415429,31541065129,35523119069,39068959282,31020352925,45334306255
Mexico,MEX,Forest area (sq. km),AG.LND.FRST.K2,663309.1,662031.5,660753.8,659480,658200,656920,655640,654370,653087.841,..
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1213294467779.98,1112233497452.7,1190721475906,1256300182775.8,1304106203902.45,1121064767401.51,1316569466735.28,1466464899303.68,1793798859343.27,1852722885258.11
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.70232344844723,1.77249323400358,1.87172854186539,1.97208207701884,-0.392690505099296,-8.35403456576364,6.04848345704632,3.71098893117183,3.2953909570288,1.4540624784799
Mexico,MEX,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,10580,9740,9270,9560,9860,8920,9880,10730,12000,12800
Mexico,MEX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,18600,19580,19970,20380,20370,18730,20250,22840,24240,24920
Mexico,MEX,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1280511652676.32,1190381172192.47,1143310436865.41,1191161317094.85,1240366188448.82,1130586047415.8,1261065448551.12,1379912713723.93,1557374265907.43,1674496758673.24
Mexico,MEX,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2251759227686.63,2393565436264.06,2464263194964.25,2538887670954.66,2562369414546,2375240560996.35,2584308612278.25,2937342983554.86,3144394456998.79,3261486565561.21
Mexico,MEX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.7361297427944,24.3433923355958,23.8923507095274,23.4774930652721,22.1485426373991,20.2366593490104,21.7074939335623,22.7771985484995,23.9387768488008,24.1607892159644
Mexico,MEX,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,19.5727021142392,20.6541116351274,21.1680967750153,20.8917456407643,20.4068584131191,21.5074249745377,19.8113406398377,20.5343692257849,17.1947738237106,..
Mexico,MEX,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,97,76,97,73,92,99,86,76,80
Mexico,MEX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,36.250201987055,38.8746261573743,39.438037420838,41.1687312183701,38.9323214651119,37.6191836120664,42.5001044331777,45.8808899526489,37.6028627773981,37.9258515356765
Mexico,MEX,Income share held by lowest 20%,SI.DST.FRST.20,..,5,..,5.2,..,5.3,..,5.6,..,..
Mexico,MEX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.8402536024088,30.6167914029625,31.9586846687432,32.0438654405128,31.8382961335776,30.9999803923385,31.9695289897874,33.1372227138327,32.4819798248246,31.634907412659
Mexico,MEX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.22542889785342,6.07758782216061,6.56759492062908,5.20449998769304,4.31901023665301,4.61979012344409,4.48797272763839,6.63122008991697,4.48311577788125,4.935408692579
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.431,74.376,74.261,74.301,74.53,70.449,69.75,73.973,75.069,..
Mexico,MEX,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,64.7684482925133,69.3622338984454,70.6808449355994,73.8317173488409,71.1385312962896,72.2927901729105,77.2768946649564,82.1037039871668,67.7044136623341,68.0659806188077
Mexico,MEX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.4507428192422,0.480046272445401,0.424849159310516,0.464611537244599,0.508905926294583,0.717897860988845,0.661419726405739,0.686105132578991,0.656934513100098,..
Mexico,MEX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,88.9454,91.3942,92.6494,96.4612,97.0359,96.9237,99.0948,105.713,111.562,..
Mexico,MEX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.2,15.7,15.2,14.7,14.2,13.8,13.3,12.9,12.5,..
Mexico,MEX,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100,103.2,102.7,102,105.2,107.9,103.5,98.9,101,..
Mexico,MEX,Net migration,SM.POP.NETM,-291044,-304472,-227499,-175356,-169628,-147456,-122791,-108438,-101044,-104581
Mexico,MEX,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,321074615.478516,809336181.640625,754608337.402344,549208068.847656,526257812.5,794995605.46875,564826477.050781,496684570.3125,451662292.480469,..
Mexico,MEX,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,26824907167,29328819630,32922876924,36526305945,39833517538,43977653965,55067029560,61457717975,66237847600,67637913797
Mexico,MEX,Population density (people per sq. km of land area),EN.POP.DNST,62.2815946912215,62.8881149206513,63.4790282671879,64.0827752771419,64.6945559299365,65.227528485815,65.664316469045,66.1607124668844,66.7402757272564,..
Mexico,MEX,Population growth (annual %),SP.POP.GROW,1.06956376155677,0.969124204799117,0.935239396499786,0.9466023549862,0.950144329831411,0.820454117563552,0.66740537533078,0.753116988604166,0.872178517508623,0.860515443690537
Mexico,MEX,"Population, total",SP.POP.TOTL,121072306,122251351,123400057,124573711,125762982,126799054,127648148,128613117,129739759,130861007
Mexico,MEX,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,4.4,..,3.9,..,4.3,..,2.3,..,..
Mexico,MEX,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,43.2,..,41.9,..,43.9,..,36.3,..,29.6
Mexico,MEX,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5
Mexico,MEX,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,3.9,4.2,..,..,4.7,4.6,4.2,4.2,..,..
Mexico,MEX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,105.99284362793,104.702178955078,104.324859619141,102.369117736816,102.47265625,102.597717285156,102.820198059082,102.239273071289,103.764976501465,..
Mexico,MEX,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,18.3681968705094,19.1915888785393,19.4469058462512,18.3342427422463,18.5191670625259,18.6445328282522,18.3430886480017,19.2773352259497,19.0929739699628,..
Mexico,MEX,"School enrollment, primary (% gross)",SE.PRM.ENRR,106.963432312012,106.391220092773,105.797607421875,105.188163757324,105.095039367676,104.517730712891,103.358810424805,102.004783630371,101.420753479004,..
Mexico,MEX,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02982997894287,1.03638005256653,1.0391800403595,1.04627001285553,1.05191004276276,1.05410003662109,..,..,..,..
Mexico,MEX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,100.982269287109,102.871368408203,105.11018371582,105.964653015137,105.515609741211,102.58154296875,98.3202514648438,98.3576583862305,102.055458068848,..
Mexico,MEX,Surface area (sq. km),AG.SRF.TOTL.K2,1964375,1964375,1964375,1964380,1964380,1960647.2,1960647.2,1959142.3,1957193.9,..
Mexico,MEX,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,12.3459757808372,13.1237856071941,12.6874317280509,12.7121572984277,12.787748609973,13.8975134527584,13.411262121913,13.408403759922,14.2293414351689,..
Mexico,MEX,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,6.3,19.1,19.1,18.9,18.9,18.9,18.9,19,19,19.9
Mexico,MEX,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,12.5387170111518,18.8534358233458,14.2819574213038,11.6218684544373,13.3021139066279,15.7359205334234,14.4744062517122,8.67363189265452,8.08323994722149,..
Mexico,MEX,Urban population growth (annual %),SP.URB.GROW,1.43853573514861,1.33673950862462,1.29900393427581,1.30780055382599,1.30879930942112,1.17658908938747,1.01980862914655,1.10305152269145,1.21844174097919,1.20314137259482
Netherlands,NLD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,3.18,2.961,2.772,2.603,2.505,2.355,2.227,2.071,1.858,..
Netherlands,NLD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.80598562591626,1.86399139098136,1.96787421373596,1.75987236955923,1.7588069903961,1.73737205482673,1.65464640233302,1.64194723390554,1.72255687762915,1.67998836096868
Netherlands,NLD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,76.4636363636364,72.94,71.9654545454545,73.5472727272727,76.3945454545455,75.5090909090909,72.2381818181818,74.8572727272727,..,..
Netherlands,NLD,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,6711.77785164667,6731.46719432184,6727.97901571486,6790.77027214614,6757.32784222013,6643.57996731932,6708.8179325849,6352.07696386562,6189.0851863866,..
Netherlands,NLD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4298.59287050144,4352.44653138733,4365.20385335267,4251.16716726453,4129.40909477343,3975.37813564997,4057.79129205731,3570.12031994399,3418.13670132261,..
Netherlands,NLD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,83.9918475345943,80.9095011629118,85.1795472131327,87.0564594492635,85.3209394926528,81.2415259478997,86.4500028041052,96.4436215813729,88.5370818069331,84.1345895257536
Netherlands,NLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.66,1.66,1.62,1.59,1.57,1.54,1.62,1.49,1.43,..
Netherlands,NLD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,376007766143.543,277348123316.989,201143110342.962,-285034722651.706,-127784845859.2,-220886475395.815,-115702946625.041,15457596582.8886,-343402798888.19,-17058018836.8683
Netherlands,NLD,Forest area (sq. km),AG.LND.FRST.K2,3648.3,3657.6,3667,3676.3,3685.7,3695,3704.367,3713.689,3723.041,..
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,775743675302.734,797163949289.885,848233537845.884,929733599796.862,928903005576.469,932560861701.17,1054472123449.6,1046540797548.64,1154361305398.06,1227543925316.41
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.12060523860846,2.42428572955482,2.78154619309936,2.2587403735731,2.30009157916757,-3.86795333823223,6.2768306708326,5.00723455159611,0.0745608349011775,0.979674921515965
Netherlands,NLD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,49650,46950,46670,51220,52910,51360,59330,61900,62540,62840
Netherlands,NLD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,50200,51590,55010,58460,60990,60640,69410,76020,77650,83040
Netherlands,NLD,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,841126067177.281,799505178981.653,799526791416.521,882655591156.132,917690372954.201,895864223306.881,1040224015454.23,1095747833665.87,1118062319927.21,1130796677917.56
Netherlands,NLD,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,850316327904.159,878515000352.003,942466278846.769,1007315123199.7,1057831777503.52,1057731189524.86,1216902775998.43,1345546889171.05,1388191020665.06,1494256645601.53
Netherlands,NLD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.1699860549934,19.7764432256049,20.2151929584837,20.4804432515785,21.7580356895369,21.3519779830807,22.1938197521171,22.8632951641142,19.9597414384989,19.2879910767427
Netherlands,NLD,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,24.074012919385,24.0087404866077,22.9219025245367,22.5132061163246,23.0482346929973,23.1639760853804,22.0023211908273,21.9578380124342,24.4877233808878,..
Netherlands,NLD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95,94,93,93,94,94,93,89,89,89
Netherlands,NLD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,76.3339650302142,70.0560280487382,74.4665124437146,76.5026871237804,75.3557323923463,70.9917044618066,76.7048398855925,87.6638626713087,77.3683752045478,72.0390789293855
Netherlands,NLD,Income share held by lowest 20%,SI.DST.FRST.20,8.9,8.8,8.8,8.9,8.6,9.2,9.4,..,..,..
Netherlands,NLD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.4148103121536,16.9640712326865,17.1210117451832,17.3241048530815,17.1127557495056,17.3794770859182,17.7061297739891,18.6563965305589,18.7469265145434,17.8648549750246
Netherlands,NLD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.888432954114009,0.565543760069971,1.43932706656167,2.53340289331616,3.02788370008784,2.35573022306261,2.74734329748038,6.15557496508328,7.34374256326598,5.1998130297299
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.509756097561,81.5609756097561,81.7609756097561,81.8121951219512,82.1121951219512,81.3585365853659,81.309756097561,81.6146341463415,81.9146341463415,..
Netherlands,NLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,139.54957474549,134.401838035251,144.619488061657,147.590557155277,144.716293512879,136.154545204029,151.489258414365,177.748254473905,154.088065121573,141.175314728824
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.13271150479415,1.16362691769596,1.15680366756712,1.2166741818661,1.31836099648855,1.4412639825242,1.39825198400619,1.35218961159002,1.53256247074407,..
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,121.638,121.42,118.577,121.162,124.088,121.423,123.448,115.821,117.352,..
Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.1,4.1,4,4,4,4,4,4,4,..
Netherlands,NLD,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100,100.7,99.9,99.8,99.7,98.7,96.8,93,95.7,..
Netherlands,NLD,Net migration,SM.POP.NETM,55585,88743,86332,87197,109003,67598,106416,224472,144558,121628
Netherlands,NLD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,3276248683.93125,3206127086.21863,3417061015.25343,3724082171.56593,3673480764.58329,3622290491.69462,3956821808.58585,3808155129.88367,4272993063.9357,4719400104.5275
Netherlands,NLD,Population density (people per sq. km of land area),EN.POP.DNST,503.116216216216,505.800831600832,508.8,511.779744579745,515.143272943273,518.013068013068,520.731927531928,525.719691119691,530.950905850906,..
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,0.443220089035769,0.532178879608489,0.591203366164118,0.583933408920832,0.65507157480522,0.55554079025497,0.523490508168757,0.953278922854537,0.990139686700227,0.65300248314048
Netherlands,NLD,"Population, total",SP.POP.TOTL,16939923,17030314,17131296,17231624,17344874,17441500,17533044,17700982,17877117,17994237
Netherlands,NLD,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.1,0.1,0.2,0.1,0.1,0,0.1,..,..,..
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,12.7,13.2,13.3,13.2,13.4,14.4,14.5,..,..,..
Netherlands,NLD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,..
Netherlands,NLD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,38.7047591804627,39.4819314749887,39.5435373524527,39.5038315806588,39.5897884586878,39.8403846836905,39.4413100779541,39.1672536274174,38.8015537669106,..
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,106.059417724609,105.680366516113,105.039421081543,104.561111450195,104.578910827637,104.338813781738,104.378402709961,104.215446472168,104.15657043457,..
Netherlands,NLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00826001167297,1.00922000408173,1.00758004188538,1.00550997257233,1.0064799785614,1.0083099603653,..,..,..,..
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,114.137916564941,112.994277954102,115.225227355957,114.50032043457,114.804168701172,136.284164428711,135.962173461914,138.767501831055,137.514724731445,..
Netherlands,NLD,Surface area (sq. km),AG.SRF.TOTL.K2,41540,41540,41540,41540,41540,41540,41540,41540,41540,..
